year,round,raceId,constructorId,points,status
2019,13,Belgian Grand Prix,haas,0.0,"+1 Lap, +1 Lap."
2019,13,Belgian Grand Prix,mclaren,0.0,"Engine, Power loss."
2019,13,Belgian Grand Prix,mercedes,33.0,"Finished, Finished."
2019,13,Belgian Grand Prix,racing_point,9.0,"Finished, Finished."
2019,13,Belgian Grand Prix,red_bull,10.0,"Finished, Accident."
2019,13,Belgian Grand Prix,renault,4.0,"Finished, +1 Lap."
2019,13,Belgian Grand Prix,toro_rosso,8.0,"Finished, Finished."
2019,13,Belgian Grand Prix,williams,0.0,"+1 Lap, +1 Lap."
2019,14,Italian Grand Prix,alfa,2.0,"+1 Lap, +1 Lap."
2019,14,Italian Grand Prix,ferrari,25.0,"Finished, +1 Lap."
2019,14,Italian Grand Prix,haas,0.0,"+1 Lap, Hydraulics."
2019,14,Italian Grand Prix,mclaren,1.0,"+1 Lap, Wheel."
2019,14,Italian Grand Prix,mercedes,34.0,"Finished, Finished."
2019,14,Italian Grand Prix,racing_point,6.0,"Finished, +1 Lap."
2019,14,Italian Grand Prix,red_bull,12.0,"Finished, Finished."
2019,14,Italian Grand Prix,renault,22.0,"Finished, Finished."
2019,14,Italian Grand Prix,toro_rosso,0.0,"+1 Lap, Engine."
2019,14,Italian Grand Prix,williams,0.0,"+1 Lap, +2 Laps."
2019,15,Singapore Grand Prix,alfa,1.0,"Finished, Collision."
2019,15,Singapore Grand Prix,ferrari,43.0,"Finished, Finished."
2019,15,Singapore Grand Prix,haas,0.0,"Finished, Finished."
2019,15,Singapore Grand Prix,mclaren,6.0,"Finished, Finished."
2019,15,Singapore Grand Prix,mercedes,22.0,"Finished, Finished."
2019,15,Singapore Grand Prix,racing_point,0.0,"Finished, Engine."
2019,15,Singapore Grand Prix,red_bull,23.0,"Finished, Finished."
2019,15,Singapore Grand Prix,renault,2.0,"Finished, Finished."
2019,15,Singapore Grand Prix,toro_rosso,4.0,"Finished, Finished."
2019,15,Singapore Grand Prix,williams,0.0,"Finished, Collision."
2019,16,Russian Grand Prix,alfa,0.0,"Finished, Finished."
2019,16,Russian Grand Prix,ferrari,15.0,"Finished, Power loss."
2019,16,Russian Grand Prix,haas,2.0,"Finished, Collision."
2019,16,Russian Grand Prix,mclaren,12.0,"Finished, Finished."
2019,16,Russian Grand Prix,mercedes,44.0,"Finished, Finished."
2019,16,Russian Grand Prix,racing_point,6.0,"Finished, Finished."
2019,16,Russian Grand Prix,red_bull,22.0,"Finished, Finished."
2019,16,Russian Grand Prix,renault,1.0,"Finished, Collision."
2019,16,Russian Grand Prix,toro_rosso,0.0,"Finished, Finished."
2019,16,Russian Grand Prix,williams,0.0,"Brakes, Brakes."
2019,17,Japanese Grand Prix,alfa,0.0,"+1 Lap, +1 Lap."
2019,17,Japanese Grand Prix,ferrari,26.0,"Finished, +1 Lap."
2019,17,Japanese Grand Prix,haas,0.0,"+1 Lap, +1 Lap."
2019,17,Japanese Grand Prix,mclaren,10.0,"Finished, +1 Lap."
2019,17,Japanese Grand Prix,mercedes,41.0,"Finished, Finished."
2019,17,Japanese Grand Prix,racing_point,6.0,"+1 Lap, +1 Lap."
2019,17,Japanese Grand Prix,red_bull,12.0,"Finished, Brakes."
2019,17,Japanese Grand Prix,renault,0.0,"Disqualified, Disqualified."
2019,17,Japanese Grand Prix,toro_rosso,7.0,"+1 Lap, +1 Lap."
2019,17,Japanese Grand Prix,williams,0.0,"+2 Laps, +2 Laps."
2019,18,Mexican Grand Prix,alfa,0.0,"+1 Lap, Overheating."
2019,18,Mexican Grand Prix,ferrari,31.0,"Finished, Finished."
2019,18,Mexican Grand Prix,haas,0.0,"+2 Laps, +2 Laps."
2019,18,Mexican Grand Prix,mclaren,0.0,"+1 Lap, Withdrew."
2019,18,Mexican Grand Prix,mercedes,40.0,"Finished, Finished."
2019,18,Mexican Grand Prix,racing_point,6.0,"Finished, +1 Lap."
2019,18,Mexican Grand Prix,red_bull,18.0,"Finished, Finished."
2019,18,Mexican Grand Prix,renault,5.0,"Finished, +1 Lap."
2019,18,Mexican Grand Prix,toro_rosso,2.0,"+1 Lap, +1 Lap."
2019,18,Mexican Grand Prix,williams,0.0,"+2 Laps, +2 Laps."
2019,19,United States Grand Prix,alfa,0.0,"+1 Lap, +1 Lap."
2019,19,United States Grand Prix,ferrari,13.0,"Finished, Suspension."
2019,19,United States Grand Prix,haas,0.0,"+1 Lap, Brakes."
2019,19,United States Grand Prix,mclaren,10.0,"Finished, +1 Lap."
2019,19,United States Grand Prix,mercedes,43.0,"Finished, Finished."
2019,19,United States Grand Prix,racing_point,1.0,"+1 Lap, +1 Lap."
2019,19,United States Grand Prix,red_bull,25.0,"Finished, Finished."
2019,19,United States Grand Prix,renault,10.0,"Finished, +1 Lap."
2019,19,United States Grand Prix,toro_rosso,0.0,"+1 Lap, Suspension."
2019,19,United States Grand Prix,williams,0.0,"+2 Laps, Oil leak."
2019,20,Brazilian Grand Prix,alfa,22.0,"Finished, Finished."
2019,20,Brazilian Grand Prix,ferrari,0.0,"Collision, Collision."
2019,20,Brazilian Grand Prix,haas,0.0,"Finished, Finished."
2019,20,Brazilian Grand Prix,mclaren,19.0,"Finished, Finished."
2019,20,Brazilian Grand Prix,mercedes,6.0,"Finished, Power Unit."
2019,20,Brazilian Grand Prix,racing_point,2.0,"Finished, Suspension."
2019,20,Brazilian Grand Prix,red_bull,25.0,"Finished, Finished."
2019,20,Brazilian Grand Prix,renault,8.0,"Finished, Finished."
2019,20,Brazilian Grand Prix,toro_rosso,19.0,"Finished, Finished."
2019,20,Brazilian Grand Prix,williams,0.0,"Finished, +1 Lap."
2019,21,Abu Dhabi Grand Prix,alfa,0.0,"+1 Lap, +1 Lap."
2019,21,Abu Dhabi Grand Prix,ferrari,25.0,"Finished, Finished."
2019,21,Abu Dhabi Grand Prix,haas,0.0,"+1 Lap, +1 Lap."
2019,21,Abu Dhabi Grand Prix,mclaren,5.0,"+1 Lap, +1 Lap."
2019,21,Abu Dhabi Grand Prix,mercedes,38.0,"Finished, Finished."
2019,21,Abu Dhabi Grand Prix,racing_point,6.0,"+1 Lap, Brakes."
2019,21,Abu Dhabi Grand Prix,red_bull,26.0,"Finished, Finished."
2019,21,Abu Dhabi Grand Prix,renault,0.0,"+1 Lap, +1 Lap."
2019,21,Abu Dhabi Grand Prix,toro_rosso,2.0,"+1 Lap, +2 Laps."
2019,21,Abu Dhabi Grand Prix,williams,0.0,"+1 Lap, +2 Laps."
2020,1,Austrian Grand Prix,alfa,2.0,"Finished, Wheel."
2020,1,Austrian Grand Prix,alphatauri,6.0,"Finished, Suspension."
2020,1,Austrian Grand Prix,ferrari,19.0,"Finished, Finished."
2020,1,Austrian Grand Prix,haas,0.0,"Brakes, Brakes."
2020,1,Austrian Grand Prix,mclaren,26.0,"Finished, Finished."
2020,1,Austrian Grand Prix,mercedes,37.0,"Finished, Finished."
2020,1,Austrian Grand Prix,racing_point,8.0,"Finished, Engine."
2020,1,Austrian Grand Prix,red_bull,0.0,"Electronics, Electronics."
2020,1,Austrian Grand Prix,renault,4.0,"Finished, Overheating."
2020,1,Austrian Grand Prix,williams,0.0,"Finished, Fuel pressure."
2020,2,Styrian Grand Prix,alfa,0.0,"+1 Lap, +1 Lap."
2020,2,Styrian Grand Prix,alphatauri,1.0,"+1 Lap, +1 Lap."
2020,2,Styrian Grand Prix,ferrari,0.0,"Collision damage, Collision damage."
2020,2,Styrian Grand Prix,haas,0.0,"+1 Lap, +1 Lap."
2020,2,Styrian Grand Prix,mclaren,13.0,"Finished, +1 Lap."
2020,2,Styrian Grand Prix,mercedes,43.0,"Finished, Finished."
2020,2,Styrian Grand Prix,racing_point,14.0,"Finished, Finished."
2020,2,Styrian Grand Prix,red_bull,27.0,"Finished, Finished."
2020,2,Styrian Grand Prix,renault,4.0,"Finished, Overheating."
2020,2,Styrian Grand Prix,williams,0.0,"+2 Laps, +2 Laps."
2020,3,Hungarian Grand Prix,alfa,0.0,"+1 Lap, +1 Lap."
2020,3,Hungarian Grand Prix,alphatauri,0.0,"+1 Lap, Engine."
2020,3,Hungarian Grand Prix,ferrari,8.0,"+1 Lap, +1 Lap."
2020,3,Hungarian Grand Prix,haas,1.0,"+1 Lap, +1 Lap."
2020,3,Hungarian Grand Prix,mclaren,2.0,"+1 Lap, +1 Lap."
2020,3,Hungarian Grand Prix,mercedes,41.0,"Finished, Finished."
2020,3,Hungarian Grand Prix,racing_point,18.0,"Finished, +1 Lap."
2020,3,Hungarian Grand Prix,red_bull,28.0,"Finished, Finished."
2020,3,Hungarian Grand Prix,renault,4.0,"+1 Lap, +1 Lap."
2020,3,Hungarian Grand Prix,williams,0.0,"+1 Lap, +5 Laps."
2020,4,British Grand Prix,alfa,0.0,"Finished, +1 Lap."
2020,4,British Grand Prix,alphatauri,6.0,"Finished, Accident."
2020,4,British Grand Prix,ferrari,16.0,"Finished, Finished."
2020,4,British Grand Prix,haas,0.0,"Finished, Collision."
2020,4,British Grand Prix,mclaren,10.0,"Finished, Finished."
2020,4,British Grand Prix,mercedes,25.0,"Finished, Finished."
2020,4,British Grand Prix,racing_point,2.0,"Finished, Power Unit."
2020,4,British Grand Prix,red_bull,23.0,"Finished, Finished."
2020,4,British Grand Prix,renault,20.0,"Finished, Finished."
2020,4,British Grand Prix,williams,0.0,"Finished, Finished."
2020,5,70th Anniversary Grand Prix,alfa,0.0,"+1 Lap, +1 Lap."
2020,5,70th Anniversary Grand Prix,alphatauri,1.0,"Finished, Finished."
2020,5,70th Anniversary Grand Prix,ferrari,12.0,"Finished, Finished."
2020,5,70th Anniversary Grand Prix,haas,0.0,"+1 Lap, Retired."
2020,5,70th Anniversary Grand Prix,mclaren,2.0,"Finished, Finished."
2020,5,70th Anniversary Grand Prix,mercedes,34.0,"Finished, Finished."
2020,5,70th Anniversary Grand Prix,racing_point,14.0,"Finished, Finished."
2020,5,70th Anniversary Grand Prix,red_bull,35.0,"Finished, Finished."
2020,5,70th Anniversary Grand Prix,renault,4.0,"Finished, +1 Lap."
2020,5,70th Anniversary Grand Prix,williams,0.0,"+1 Lap, +1 Lap."
2020,6,Spanish Grand Prix,alfa,0.0,"+1 Lap, +1 Lap."
2020,6,Spanish Grand Prix,alphatauri,2.0,"+1 Lap, +1 Lap."
2020,6,Spanish Grand Prix,ferrari,6.0,"+1 Lap, Electronics."
2020,6,Spanish Grand Prix,haas,0.0,"+1 Lap, +2 Laps."
2020,6,Spanish Grand Prix,mclaren,9.0,"+1 Lap, +1 Lap."
2020,6,Spanish Grand Prix,mercedes,41.0,"Finished, Finished."
2020,6,Spanish Grand Prix,racing_point,22.0,"+1 Lap, +1 Lap."
2020,6,Spanish Grand Prix,red_bull,22.0,"Finished, +1 Lap."
2020,6,Spanish Grand Prix,renault,0.0,"+1 Lap, +1 Lap."
2020,6,Spanish Grand Prix,williams,0.0,"+1 Lap, +2 Laps."
2020,7,Belgian Grand Prix,alfa,0.0,"Finished, Accident."
2020,7,Belgian Grand Prix,alphatauri,4.0,"Finished, Finished."
2020,7,Belgian Grand Prix,ferrari,0.0,"Finished, Finished."
2020,7,Belgian Grand Prix,haas,0.0,"Finished, Finished."
2020,7,Belgian Grand Prix,mclaren,6.0,"Finished, Exhaust."
2020,7,Belgian Grand Prix,mercedes,43.0,"Finished, Finished."
2020,7,Belgian Grand Prix,racing_point,3.0,"Finished, Finished."
2020,7,Belgian Grand Prix,red_bull,23.0,"Finished, Finished."
2020,7,Belgian Grand Prix,renault,23.0,"Finished, Finished."
2020,7,Belgian Grand Prix,williams,0.0,"Finished, Debris."
2020,8,Italian Grand Prix,alfa,0.0,"Finished, Finished."
2020,8,Italian Grand Prix,alphatauri,27.0,"Finished, Finished."
2020,8,Italian Grand Prix,ferrari,0.0,"Accident, Brakes."
2020,8,Italian Grand Prix,haas,0.0,"Finished, Power Unit."
2020,8,Italian Grand Prix,mclaren,30.0,"Finished, Finished."
2020,8,Italian Grand Prix,mercedes,17.0,"Finished, Finished."
2020,8,Italian Grand Prix,racing_point,16.0,"Finished, Finished."
2020,8,Italian Grand Prix,red_bull,0.0,"Finished, Power Unit."
2020,8,Italian Grand Prix,renault,12.0,"Finished, Finished."
2020,8,Italian Grand Prix,williams,0.0,"Finished, Finished."
2020,9,Tuscan Grand Prix,alfa,2.0,"Finished, Collision."
2020,9,Tuscan Grand Prix,alphatauri,6.0,"Finished, Collision."
2020,9,Tuscan Grand Prix,ferrari,5.0,"Finished, Finished."
2020,9,Tuscan Grand Prix,haas,0.0,"Finished, Collision."
2020,9,Tuscan Grand Prix,mclaren,8.0,"Finished, Collision."
2020,9,Tuscan Grand Prix,mercedes,44.0,"Finished, Finished."
2020,9,Tuscan Grand Prix,racing_point,10.0,"Finished, Puncture."
2020,9,Tuscan Grand Prix,red_bull,15.0,"Finished, Collision."
2020,9,Tuscan Grand Prix,renault,12.0,"Finished, Brakes."
2020,9,Tuscan Grand Prix,williams,0.0,"Finished, Collision."
2020,10,Russian Grand Prix,alfa,0.0,"+1 Lap, +1 Lap."
2020,10,Russian Grand Prix,alphatauri,6.0,"Finished, Finished."
2020,10,Russian Grand Prix,ferrari,8.0,"Finished, +1 Lap."
2020,10,Russian Grand Prix,haas,0.0,"+1 Lap, +1 Lap."
2020,10,Russian Grand Prix,mclaren,0.0,"+1 Lap, Accident."
2020,10,Russian Grand Prix,mercedes,41.0,"Finished, Finished."
2020,10,Russian Grand Prix,racing_point,12.0,"Finished, Collision."
2020,10,Russian Grand Prix,red_bull,19.0,"Finished, Finished."
2020,10,Russian Grand Prix,renault,16.0,"Finished, Finished."
2020,10,Russian Grand Prix,williams,0.0,"+1 Lap, +1 Lap."
2020,11,Eifel Grand Prix,alfa,1.0,"Finished, Finished."
2020,11,Eifel Grand Prix,alphatauri,8.0,"Finished, Finished."
2020,11,Eifel Grand Prix,ferrari,6.0,"Finished, Finished."
2020,11,Eifel Grand Prix,haas,2.0,"Finished, Finished."
2020,11,Eifel Grand Prix,mclaren,10.0,"Finished, Power Unit."
2020,11,Eifel Grand Prix,mercedes,25.0,"Finished, Power Unit."
2020,11,Eifel Grand Prix,racing_point,16.0,"Finished, Finished."
2020,11,Eifel Grand Prix,red_bull,19.0,"Finished, Radiator."
2020,11,Eifel Grand Prix,renault,15.0,"Finished, Gearbox."
2020,11,Eifel Grand Prix,williams,0.0,"Finished, Collision."
2020,12,Portuguese Grand Prix,alfa,0.0,"+1 Lap, +1 Lap."
2020,12,Portuguese Grand Prix,alphatauri,10.0,"+1 Lap, +2 Laps."
2020,12,Portuguese Grand Prix,ferrari,13.0,"Finished, +1 Lap."
2020,12,Portuguese Grand Prix,haas,0.0,"+1 Lap, +1 Lap."
2020,12,Portuguese Grand Prix,mclaren,8.0,"+1 Lap, +1 Lap."
2020,12,Portuguese Grand Prix,mercedes,44.0,"Finished, Finished."
2020,12,Portuguese Grand Prix,racing_point,6.0,"+1 Lap, Collision damage."
2020,12,Portuguese Grand Prix,red_bull,15.0,"Finished, +1 Lap."
2020,12,Portuguese Grand Prix,renault,6.0,"+1 Lap, +1 Lap."
2020,12,Portuguese Grand Prix,williams,0.0,"+1 Lap, +2 Laps."
2020,13,Emilia Romagna Grand Prix,alfa,3.0,"Finished, Finished."
2020,13,Emilia Romagna Grand Prix,alphatauri,12.0,"Finished, Water pressure."
2020,13,Emilia Romagna Grand Prix,ferrari,10.0,"Finished, Finished."
2020,13,Emilia Romagna Grand Prix,haas,0.0,"Finished, Illness."
2020,13,Emilia Romagna Grand Prix,mclaren,10.0,"Finished, Finished."
2020,13,Emilia Romagna Grand Prix,mercedes,44.0,"Finished, Finished."
2020,13,Emilia Romagna Grand Prix,racing_point,8.0,"Finished, Finished."
2020,13,Emilia Romagna Grand Prix,red_bull,0.0,"Finished, Puncture."
2020,13,Emilia Romagna Grand Prix,renault,15.0,"Finished, Gearbox."
2020,13,Emilia Romagna Grand Prix,williams,0.0,"Finished, Accident."
2020,14,Turkish Grand Prix,alfa,0.0,"+1 Lap, Gearbox."
2020,14,Turkish Grand Prix,alphatauri,0.0,"+1 Lap, +1 Lap."
2020,14,Turkish Grand Prix,ferrari,27.0,"Finished, Finished."
2020,14,Turkish Grand Prix,haas,0.0,"Withdrew, Collision damage."
2020,14,Turkish Grand Prix,mclaren,15.0,"Finished, Finished."
2020,14,Turkish Grand Prix,mercedes,25.0,"Finished, +1 Lap."
2020,14,Turkish Grand Prix,racing_point,20.0,"Finished, Finished."
2020,14,Turkish Grand Prix,red_bull,14.0,"Finished, Finished."
2020,14,Turkish Grand Prix,renault,1.0,"Finished, +1 Lap."
2020,14,Turkish Grand Prix,williams,0.0,"+1 Lap, Collision damage."
2020,15,Bahrain Grand Prix,alfa,0.0,"+1 Lap, +1 Lap."
2020,15,Bahrain Grand Prix,alphatauri,8.0,"Finished, +1 Lap."
2020,15,Bahrain Grand Prix,ferrari,1.0,"+1 Lap, +1 Lap."
2020,15,Bahrain Grand Prix,haas,0.0,"+1 Lap, Collision."
2020,15,Bahrain Grand Prix,mclaren,22.0,"Finished, Finished."
2020,15,Bahrain Grand Prix,mercedes,29.0,"Finished, Finished."
2020,15,Bahrain Grand Prix,racing_point,0.0,"Engine, Collision."
2020,15,Bahrain Grand Prix,red_bull,34.0,"Finished, Finished."
2020,15,Bahrain Grand Prix,renault,8.0,"Finished, Finished."
2020,15,Bahrain Grand Prix,williams,0.0,"+1 Lap, +1 Lap."
2020,16,Sakhir Grand Prix,alfa,0.0,"Finished, Finished."
2020,16,Sakhir Grand Prix,alphatauri,6.0,"Finished, Finished."
2020,16,Sakhir Grand Prix,ferrari,0.0,"Finished, Collision."
2020,16,Sakhir Grand Prix,haas,0.0,"Finished, Finished."
2020,16,Sakhir Grand Prix,mclaren,13.0,"Finished, Finished."
2020,16,Sakhir Grand Prix,mercedes,7.0,"Finished, Finished."
2020,16,Sakhir Grand Prix,racing_point,40.0,"Finished, Finished."
2020,16,Sakhir Grand Prix,red_bull,8.0,"Finished, Accident."
2020,16,Sakhir Grand Prix,renault,28.0,"Finished, Finished."
2020,16,Sakhir Grand Prix,williams,0.0,"Finished, Engine."
2020,17,Abu Dhabi Grand Prix,alfa,0.0,"+1 Lap, +1 Lap."
2020,17,Abu Dhabi Grand Prix,alphatauri,4.0,"Finished, +1 Lap."
2020,17,Abu Dhabi Grand Prix,ferrari,0.0,"+1 Lap, +1 Lap."
2020,17,Abu Dhabi Grand Prix,haas,0.0,"+1 Lap, +2 Laps."
2020,17,Abu Dhabi Grand Prix,mclaren,18.0,"Finished, Finished."
2020,17,Abu Dhabi Grand Prix,mercedes,33.0,"Finished, Finished."
2020,17,Abu Dhabi Grand Prix,racing_point,1.0,"Finished, Transmission."
2020,17,Abu Dhabi Grand Prix,red_bull,37.0,"Finished, Finished."
2020,17,Abu Dhabi Grand Prix,renault,9.0,"Finished, Finished."
2020,17,Abu Dhabi Grand Prix,williams,0.0,"+1 Lap, +1 Lap."
2021,1,Bahrain Grand Prix,alfa,0.0,"Finished, +1 Lap."
2021,1,Bahrain Grand Prix,alphatauri,2.0,"Finished, Retired."
2021,1,Bahrain Grand Prix,alpine,0.0,"+1 Lap, Brakes."
2021,1,Bahrain Grand Prix,aston_martin,1.0,"Finished, +1 Lap."
2021,1,Bahrain Grand Prix,ferrari,12.0,"Finished, Finished."
2021,1,Bahrain Grand Prix,haas,0.0,"+1 Lap, Accident."
2021,1,Bahrain Grand Prix,mclaren,18.0,"Finished, Finished."
2021,1,Bahrain Grand Prix,mercedes,41.0,"Finished, Finished."
2021,1,Bahrain Grand Prix,red_bull,28.0,"Finished, Finished."
2021,1,Bahrain Grand Prix,williams,0.0,"+1 Lap, Retired."
2021,2,Emilia Romagna Grand Prix,alfa,0.0,"Finished, +1 Lap."
2021,2,Emilia Romagna Grand Prix,alphatauri,6.0,"Finished, Finished."
2021,2,Emilia Romagna Grand Prix,alpine,3.0,"Finished, Finished."
2021,2,Emilia Romagna Grand Prix,aston_martin,4.0,"Finished, Gearbox."
2021,2,Emilia Romagna Grand Prix,ferrari,22.0,"Finished, Finished."
2021,2,Emilia Romagna Grand Prix,haas,0.0,"+2 Laps, +2 Laps."
2021,2,Emilia Romagna Grand Prix,mclaren,23.0,"Finished, Finished."
2021,2,Emilia Romagna Grand Prix,mercedes,19.0,"Finished, Collision."
2021,2,Emilia Romagna Grand Prix,red_bull,25.0,"Finished, Finished."
2021,2,Emilia Romagna Grand Prix,williams,0.0,"Collision, Collision."
2021,3,Portuguese Grand Prix,alfa,0.0,"+1 Lap, Collision damage."
2021,3,Portuguese Grand Prix,alphatauri,1.0,"Finished, +1 Lap."
2021,3,Portuguese Grand Prix,alpine,10.0,"Finished, Finished."
2021,3,Portuguese Grand Prix,aston_martin,0.0,"+1 Lap, +1 Lap."
2021,3,Portuguese Grand Prix,ferrari,8.0,"Finished, Finished."
2021,3,Portuguese Grand Prix,haas,0.0,"+2 Laps, +2 Laps."
2021,3,Portuguese Grand Prix,mclaren,12.0,"Finished, Finished."
2021,3,Portuguese Grand Prix,mercedes,41.0,"Finished, Finished."
2021,3,Portuguese Grand Prix,red_bull,30.0,"Finished, Finished."
2021,3,Portuguese Grand Prix,williams,0.0,"+1 Lap, +2 Laps."
2021,4,Spanish Grand Prix,alfa,0.0,"+1 Lap, +1 Lap."
2021,4,Spanish Grand Prix,alphatauri,1.0,"+1 Lap, Electrical."
2021,4,Spanish Grand Prix,alpine,2.0,"+1 Lap, +1 Lap."
2021,4,Spanish Grand Prix,aston_martin,0.0,"+1 Lap, +1 Lap."
2021,4,Spanish Grand Prix,ferrari,18.0,"Finished, Finished."
2021,4,Spanish Grand Prix,haas,0.0,"+2 Laps, +2 Laps."
2021,4,Spanish Grand Prix,mclaren,12.0,"Finished, +1 Lap."
2021,4,Spanish Grand Prix,mercedes,40.0,"Finished, Finished."
2021,4,Spanish Grand Prix,red_bull,29.0,"Finished, Finished."
2021,4,Spanish Grand Prix,williams,0.0,"+1 Lap, +1 Lap."
2021,5,Monaco Grand Prix,alfa,1.0,"+1 Lap, +1 Lap."
2021,5,Monaco Grand Prix,alphatauri,8.0,"Finished, +1 Lap."
2021,5,Monaco Grand Prix,alpine,2.0,"+1 Lap, +1 Lap."
2021,5,Monaco Grand Prix,aston_martin,14.0,"Finished, +1 Lap."
2021,5,Monaco Grand Prix,ferrari,18.0,"Finished, Driveshaft."
2021,5,Monaco Grand Prix,haas,0.0,"+3 Laps, +3 Laps."
2021,5,Monaco Grand Prix,mclaren,15.0,"Finished, +1 Lap."
2021,5,Monaco Grand Prix,mercedes,7.0,"Finished, Wheel nut."
2021,5,Monaco Grand Prix,red_bull,37.0,"Finished, Finished."
2021,5,Monaco Grand Prix,williams,0.0,"+1 Lap, +1 Lap."
2021,6,Azerbaijan Grand Prix,alfa,1.0,"Finished, Finished."
2021,6,Azerbaijan Grand Prix,alphatauri,21.0,"Finished, Finished."
2021,6,Azerbaijan Grand Prix,alpine,8.0,"Finished, Turbo."
2021,6,Azerbaijan Grand Prix,aston_martin,18.0,"Finished, Accident."
2021,6,Azerbaijan Grand Prix,ferrari,16.0,"Finished, Finished."
2021,6,Azerbaijan Grand Prix,haas,0.0,"Finished, Finished."
2021,6,Azerbaijan Grand Prix,mclaren,12.0,"Finished, Finished."
2021,6,Azerbaijan Grand Prix,mercedes,0.0,"Finished, Finished."
2021,6,Azerbaijan Grand Prix,red_bull,25.0,"Finished, Accident."
2021,6,Azerbaijan Grand Prix,williams,0.0,"Finished, Gearbox."
2021,7,French Grand Prix,alfa,0.0,"+1 Lap, +1 Lap."
2021,7,French Grand Prix,alphatauri,6.0,"Finished, +1 Lap."
2021,7,French Grand Prix,alpine,4.0,"Finished, +1 Lap."
2021,7,French Grand Prix,aston_martin,3.0,"Finished, Finished."
2021,7,French Grand Prix,ferrari,0.0,"Finished, +1 Lap."
2021,7,French Grand Prix,haas,0.0,"+1 Lap, +1 Lap."
2021,7,French Grand Prix,mclaren,18.0,"Finished, Finished."
2021,7,French Grand Prix,mercedes,30.0,"Finished, Finished."
2021,7,French Grand Prix,red_bull,41.0,"Finished, Finished."
2021,7,French Grand Prix,williams,0.0,"+1 Lap, +1 Lap."
2021,8,Styrian Grand Prix,alfa,0.0,"+1 Lap, +1 Lap."
2021,8,Styrian Grand Prix,alphatauri,1.0,"+1 Lap, Collision."
2021,8,Styrian Grand Prix,alpine,2.0,"+1 Lap, +1 Lap."
2021,8,Styrian Grand Prix,aston_martin,4.0,"+1 Lap, +1 Lap."
2021,8,Styrian Grand Prix,ferrari,14.0,"+1 Lap, +1 Lap."
2021,8,Styrian Grand Prix,haas,0.0,"+2 Laps, +3 Laps."
2021,8,Styrian Grand Prix,mclaren,10.0,"+1 Lap, +1 Lap."
2021,8,Styrian Grand Prix,mercedes,34.0,"Finished, Finished."
2021,8,Styrian Grand Prix,red_bull,37.0,"Finished, Finished."
2021,8,Styrian Grand Prix,williams,0.0,"+3 Laps, Engine."
2021,9,Austrian Grand Prix,alfa,0.0,"+1 Lap, +1 Lap."
2021,9,Austrian Grand Prix,alphatauri,2.0,"Finished, +1 Lap."
2021,9,Austrian Grand Prix,alpine,1.0,"+1 Lap, Collision."
2021,9,Austrian Grand Prix,aston_martin,0.0,"+1 Lap, Collision."
2021,9,Austrian Grand Prix,ferrari,14.0,"Finished, Finished."
2021,9,Austrian Grand Prix,haas,0.0,"+2 Laps, +2 Laps."
2021,9,Austrian Grand Prix,mclaren,21.0,"Finished, Finished."
2021,9,Austrian Grand Prix,mercedes,30.0,"Finished, Finished."
2021,9,Austrian Grand Prix,red_bull,34.0,"Finished, Finished."
2021,9,Austrian Grand Prix,williams,0.0,"+1 Lap, +1 Lap."
2021,10,British Grand Prix,alfa,0.0,"+1 Lap, +1 Lap."
2021,10,British Grand Prix,alphatauri,1.0,"Finished, Finished."
2021,10,British Grand Prix,alpine,8.0,"Finished, Finished."
2021,10,British Grand Prix,aston_martin,4.0,"Finished, Retired."
2021,10,British Grand Prix,ferrari,26.0,"Finished, Finished."
2021,10,British Grand Prix,haas,0.0,"+1 Lap, +1 Lap."
2021,10,British Grand Prix,mclaren,22.0,"Finished, Finished."
2021,10,British Grand Prix,mercedes,40.0,"Finished, Finished."
2021,10,British Grand Prix,red_bull,0.0,"+1 Lap, Collision."
2021,10,British Grand Prix,williams,0.0,"+1 Lap, +1 Lap."
2021,11,Hungarian Grand Prix,alfa,1.0,"+1 Lap, +1 Lap."
2021,11,Hungarian Grand Prix,alphatauri,19.0,"Finished, Finished."
2021,11,Hungarian Grand Prix,alpine,37.0,"Finished, Finished."
2021,11,Hungarian Grand Prix,aston_martin,0.0,"Collision, Disqualified."
2021,11,Hungarian Grand Prix,ferrari,15.0,"Finished, Collision."
2021,11,Hungarian Grand Prix,haas,0.0,"+1 Lap, Collision."
2021,11,Hungarian Grand Prix,mclaren,0.0,"+1 Lap, Collision."
2021,11,Hungarian Grand Prix,mercedes,18.0,"Finished, Collision."
2021,11,Hungarian Grand Prix,red_bull,2.0,"Finished, Collision."
2021,11,Hungarian Grand Prix,williams,10.0,"Finished, Finished."
2021,12,Belgian Grand Prix,alfa,0.0,"Finished, Finished."
2021,12,Belgian Grand Prix,alphatauri,4.0,"Finished, Finished."
2021,12,Belgian Grand Prix,alpine,3.0,"Finished, Finished."
2021,12,Belgian Grand Prix,aston_martin,5.0,"Finished, Finished."
2021,12,Belgian Grand Prix,ferrari,2.5,"Finished, Finished."
2021,12,Belgian Grand Prix,haas,0.0,"Finished, Finished."
2021,12,Belgian Grand Prix,mclaren,6.0,"Finished, Finished."
2021,12,Belgian Grand Prix,mercedes,7.5,"Finished, Finished."
2021,12,Belgian Grand Prix,red_bull,12.5,"Finished, Finished."
