driverStandingsId,year,round,driverId,points,position,positionText,wins
4532,2020,2,russell,0,20,20,0
4533,2020,3,hamilton,63,1,1,2
4534,2020,3,bottas,58,2,2,1
4535,2020,3,max_verstappen,33,3,3,0
4536,2020,3,norris,26,4,4,0
4537,2020,3,albon,22,5,5,0
4538,2020,3,perez,22,6,6,0
4539,2020,3,leclerc,18,7,7,0
4540,2020,3,stroll,18,8,8,0
4541,2020,3,sainz,15,9,9,0
4542,2020,3,vettel,9,10,10,0
4543,2020,3,ricciardo,8,11,11,0
4544,2020,3,gasly,6,12,12,0
4545,2020,3,ocon,4,13,13,0
4546,2020,3,giovinazzi,2,14,14,0
4547,2020,3,kvyat,1,15,15,0
4548,2020,3,kevin_magnussen,1,16,16,0
4549,2020,3,raikkonen,0,17,17,0
4550,2020,3,latifi,0,18,18,0
4551,2020,3,grosjean,0,19,19,0
4552,2020,3,russell,0,20,20,0
4553,2020,4,hamilton,88,1,1,3
4554,2020,4,bottas,58,2,2,1
4555,2020,4,max_verstappen,52,3,3,0
4556,2020,4,norris,36,4,4,0
4557,2020,4,leclerc,33,5,5,0
4558,2020,4,albon,26,6,6,0
4559,2020,4,perez,22,7,7,0
4560,2020,4,stroll,20,8,8,0
4561,2020,4,ricciardo,20,9,9,0
4562,2020,4,sainz,15,10,10,0
4563,2020,4,ocon,12,11,11,0
4564,2020,4,gasly,12,12,12,0
4565,2020,4,vettel,10,13,13,0
4566,2020,4,giovinazzi,2,14,14,0
4567,2020,4,kvyat,1,15,15,0
4568,2020,4,kevin_magnussen,1,16,16,0
4569,2020,4,latifi,0,17,17,0
4570,2020,4,raikkonen,0,18,18,0
4571,2020,4,russell,0,19,19,0
4572,2020,4,grosjean,0,20,20,0
4573,2020,4,hulkenberg,0,21,21,0
4574,2020,5,hamilton,107,1,1,3
4575,2020,5,max_verstappen,77,2,2,1
4576,2020,5,bottas,73,3,3,1
4577,2020,5,leclerc,45,4,4,0
4578,2020,5,norris,38,5,5,0
4579,2020,5,albon,36,6,6,0
4580,2020,5,stroll,28,7,7,0
4581,2020,5,perez,22,8,8,0
4582,2020,5,ricciardo,20,9,9,0
4583,2020,5,ocon,16,10,10,0
4584,2020,5,sainz,15,11,11,0
4585,2020,5,gasly,12,12,12,0
4586,2020,5,vettel,10,13,13,0
4587,2020,5,hulkenberg,6,14,14,0
4588,2020,5,giovinazzi,2,15,15,0
4589,2020,5,kvyat,2,16,16,0
4590,2020,5,kevin_magnussen,1,17,17,0
4591,2020,5,raikkonen,0,18,18,0
4592,2020,5,latifi,0,19,19,0
4593,2020,5,russell,0,20,20,0
4594,2020,5,grosjean,0,21,21,0
4595,2020,6,hamilton,132,1,1,4
4596,2020,6,max_verstappen,95,2,2,1
4597,2020,6,bottas,89,3,3,1
4598,2020,6,leclerc,45,4,4,0
4599,2020,6,stroll,40,5,5,0
4600,2020,6,albon,40,6,6,0
4601,2020,6,norris,39,7,7,0
4602,2020,6,perez,32,8,8,0
4603,2020,6,sainz,23,9,9,0
4604,2020,6,ricciardo,20,10,10,0
4605,2020,6,vettel,16,11,11,0
4606,2020,6,ocon,16,12,12,0
4607,2020,6,gasly,14,13,13,0
4608,2020,6,hulkenberg,6,14,14,0
4609,2020,6,giovinazzi,2,15,15,0
4610,2020,6,kvyat,2,16,16,0
4611,2020,6,kevin_magnussen,1,17,17,0
4612,2020,6,raikkonen,0,18,18,0
4613,2020,6,latifi,0,19,19,0
4614,2020,6,russell,0,20,20,0
4615,2020,6,grosjean,0,21,21,0
4616,2020,7,hamilton,157,1,1,5
4617,2020,7,max_verstappen,110,2,2,1
4618,2020,7,bottas,107,3,3,1
4619,2020,7,albon,48,4,4,0
4620,2020,7,leclerc,45,5,5,0
4621,2020,7,norris,45,6,6,0
4622,2020,7,stroll,42,7,7,0
4623,2020,7,ricciardo,33,8,8,0
4624,2020,7,perez,33,9,9,0
4625,2020,7,ocon,26,10,10,0
4626,2020,7,sainz,23,11,11,0
4627,2020,7,gasly,18,12,12,0
4628,2020,7,vettel,16,13,13,0
4629,2020,7,hulkenberg,6,14,14,0
4630,2020,7,giovinazzi,2,15,15,0
4631,2020,7,kvyat,2,16,16,0
4632,2020,7,kevin_magnussen,1,17,17,0
4633,2020,7,raikkonen,0,18,18,0
4634,2020,7,latifi,0,19,19,0
4635,2020,7,russell,0,20,20,0
4636,2020,7,grosjean,0,21,21,0
4637,2020,8,hamilton,164,1,1,5
4638,2020,8,bottas,117,2,2,1
4639,2020,8,max_verstappen,110,3,3,1
4640,2020,8,stroll,57,4,4,0
4641,2020,8,norris,57,5,5,0
4642,2020,8,albon,48,6,6,0
4643,2020,8,leclerc,45,7,7,0
4644,2020,8,gasly,43,8,8,1
4645,2020,8,sainz,41,9,9,0
4646,2020,8,ricciardo,41,10,10,0
4647,2020,8,perez,34,11,11,0
4648,2020,8,ocon,30,12,12,0
4649,2020,8,vettel,16,13,13,0
4650,2020,8,hulkenberg,6,14,14,0
4651,2020,8,kvyat,4,15,15,0
4652,2020,8,giovinazzi,2,16,16,0
4653,2020,8,kevin_magnussen,1,17,17,0
4654,2020,8,latifi,0,18,18,0
4655,2020,8,raikkonen,0,19,19,0
4656,2020,8,grosjean,0,20,20,0
4657,2020,8,russell,0,21,21,0
4658,2020,9,hamilton,190,1,1,6
4659,2020,9,bottas,135,2,2,1
4660,2020,9,max_verstappen,110,3,3,1
4661,2020,9,norris,65,4,4,0
4662,2020,9,albon,63,5,5,0
4663,2020,9,stroll,57,6,6,0
4664,2020,9,ricciardo,53,7,7,0
4665,2020,9,leclerc,49,8,8,0
4666,2020,9,perez,44,9,9,0
4667,2020,9,gasly,43,10,10,1
4668,2020,9,sainz,41,11,11,0
4669,2020,9,ocon,30,12,12,0
4670,2020,9,vettel,17,13,13,0
4671,2020,9,kvyat,10,14,14,0
4672,2020,9,hulkenberg,6,15,15,0
4673,2020,9,raikkonen,2,16,16,0
4674,2020,9,giovinazzi,2,17,17,0
4675,2020,9,kevin_magnussen,1,18,18,0
4676,2020,9,latifi,0,19,19,0
4677,2020,9,russell,0,20,20,0
4678,2020,9,grosjean,0,21,21,0
4679,2020,10,hamilton,205,1,1,6
4680,2020,10,bottas,161,2,2,2
4681,2020,10,max_verstappen,128,3,3,1
4682,2020,10,norris,65,4,4,0
4683,2020,10,albon,64,5,5,0
4684,2020,10,ricciardo,63,6,6,0
4685,2020,10,leclerc,57,7,7,0
4686,2020,10,stroll,57,8,8,0
4687,2020,10,perez,56,9,9,0
4688,2020,10,gasly,45,10,10,1
4689,2020,10,sainz,41,11,11,0
4690,2020,10,ocon,36,12,12,0
4691,2020,10,vettel,17,13,13,0
4692,2020,10,kvyat,14,14,14,0
4693,2020,10,hulkenberg,6,15,15,0
4694,2020,10,raikkonen,2,16,16,0
4695,2020,10,giovinazzi,2,17,17,0
4696,2020,10,kevin_magnussen,1,18,18,0
4697,2020,10,latifi,0,19,19,0
4698,2020,10,russell,0,20,20,0
4699,2020,10,grosjean,0,21,21,0
4700,2020,11,hamilton,230,1,1,7
4701,2020,11,bottas,161,2,2,2
4702,2020,11,max_verstappen,147,3,3,1
4703,2020,11,ricciardo,78,4,4,0
4704,2020,11,perez,68,5,5,0
4705,2020,11,norris,65,6,6,0
4706,2020,11,albon,64,7,7,0
4707,2020,11,leclerc,63,8,8,0
4708,2020,11,stroll,57,9,9,0
4709,2020,11,gasly,53,10,10,1
4710,2020,11,sainz,51,11,11,0
4711,2020,11,ocon,36,12,12,0
4712,2020,11,vettel,17,13,13,0
4713,2020,11,kvyat,14,14,14,0
4714,2020,11,hulkenberg,10,15,15,0
4715,2020,11,giovinazzi,3,16,16,0
4716,2020,11,raikkonen,2,17,17,0
4717,2020,11,grosjean,2,18,18,0
4718,2020,11,kevin_magnussen,1,19,19,0
4719,2020,11,latifi,0,20,20,0
4720,2020,11,russell,0,21,21,0
4721,2020,12,hamilton,256,1,1,8
4722,2020,12,bottas,179,2,2,2
4723,2020,12,max_verstappen,162,3,3,1
4724,2020,12,ricciardo,80,4,4,0
4725,2020,12,leclerc,75,5,5,0
4726,2020,12,perez,74,6,6,0
4727,2020,12,norris,65,7,7,0
4728,2020,12,albon,64,8,8,0
4729,2020,12,gasly,63,9,9,1
4730,2020,12,sainz,59,10,10,0
4731,2020,12,stroll,57,11,11,0
4732,2020,12,ocon,40,12,12,0
4733,2020,12,vettel,18,13,13,0
4734,2020,12,kvyat,14,14,14,0
4735,2020,12,hulkenberg,10,15,15,0
4736,2020,12,giovinazzi,3,16,16,0
4737,2020,12,raikkonen,2,17,17,0
4738,2020,12,grosjean,2,18,18,0
4739,2020,12,kevin_magnussen,1,19,19,0
4740,2020,12,latifi,0,20,20,0
4741,2020,12,russell,0,21,21,0
4742,2020,13,hamilton,282,1,1,9
4743,2020,13,bottas,197,2,2,2
4744,2020,13,max_verstappen,162,3,3,1
4745,2020,13,ricciardo,95,4,4,0
4746,2020,13,leclerc,85,5,5,0
4747,2020,13,perez,82,6,6,0
4748,2020,13,norris,69,7,7,0
4749,2020,13,sainz,65,8,8,0
4750,2020,13,albon,64,9,9,0
4751,2020,13,gasly,63,10,10,1
4752,2020,13,stroll,57,11,11,0
4753,2020,13,ocon,40,12,12,0
4754,2020,13,kvyat,26,13,13,0
4755,2020,13,vettel,18,14,14,0
4756,2020,13,hulkenberg,10,15,15,0
4757,2020,13,raikkonen,4,16,16,0
4758,2020,13,giovinazzi,4,17,17,0
4759,2020,13,grosjean,2,18,18,0
4760,2020,13,kevin_magnussen,1,19,19,0
4761,2020,13,latifi,0,20,20,0
4762,2020,13,russell,0,21,21,0
4763,2020,14,hamilton,307,1,1,10
4764,2020,14,bottas,197,2,2,2
4765,2020,14,max_verstappen,170,3,3,1
4766,2020,14,perez,100,4,4,0
4767,2020,14,leclerc,97,5,5,0
4768,2020,14,ricciardo,96,6,6,0
4769,2020,14,sainz,75,7,7,0
4770,2020,14,norris,74,8,8,0
4771,2020,14,albon,70,9,9,0
4772,2020,14,gasly,63,10,10,1
4773,2020,14,stroll,59,11,11,0
4774,2020,14,ocon,40,12,12,0
4775,2020,14,vettel,33,13,13,0
4776,2020,14,kvyat,26,14,14,0
4777,2020,14,hulkenberg,10,15,15,0
4778,2020,14,raikkonen,4,16,16,0
4779,2020,14,giovinazzi,4,17,17,0
4780,2020,14,grosjean,2,18,18,0
4781,2020,14,kevin_magnussen,1,19,19,0
4782,2020,14,latifi,0,20,20,0
4783,2020,14,russell,0,21,21,0
4784,2020,15,hamilton,332,1,1,11
4785,2020,15,bottas,201,2,2,2
4786,2020,15,max_verstappen,189,3,3,1
4787,2020,15,ricciardo,102,4,4,0
4788,2020,15,perez,100,5,5,0
4789,2020,15,leclerc,98,6,6,0
4790,2020,15,norris,86,7,7,0
4791,2020,15,sainz,85,8,8,0
4792,2020,15,albon,85,9,9,0
4793,2020,15,gasly,71,10,10,1
4794,2020,15,stroll,59,11,11,0
4795,2020,15,ocon,42,12,12,0
4796,2020,15,vettel,33,13,13,0
4797,2020,15,kvyat,26,14,14,0
4798,2020,15,hulkenberg,10,15,15,0
4799,2020,15,raikkonen,4,16,16,0
4800,2020,15,giovinazzi,4,17,17,0
4801,2020,15,grosjean,2,18,18,0
4802,2020,15,kevin_magnussen,1,19,19,0
4803,2020,15,latifi,0,20,20,0
4804,2020,15,russell,0,21,21,0
4805,2020,16,hamilton,332,1,1,11
4806,2020,16,bottas,205,2,2,2
4807,2020,16,max_verstappen,189,3,3,1
4808,2020,16,perez,125,4,4,1
4809,2020,16,ricciardo,112,5,5,0
4810,2020,16,leclerc,98,6,6,0
4811,2020,16,sainz,97,7,7,0
4812,2020,16,albon,93,8,8,0
4813,2020,16,norris,87,9,9,0
4814,2020,16,stroll,74,10,10,0
4815,2020,16,gasly,71,11,11,1
4816,2020,16,ocon,60,12,12,0
4817,2020,16,vettel,33,13,13,0
4818,2020,16,kvyat,32,14,14,0
4819,2020,16,hulkenberg,10,15,15,0
4820,2020,16,raikkonen,4,16,16,0
4821,2020,16,giovinazzi,4,17,17,0
4822,2020,16,russell,3,18,18,0
4823,2020,16,grosjean,2,19,19,0
4824,2020,16,kevin_magnussen,1,20,20,0
4825,2020,16,latifi,0,21,21,0
4826,2020,16,aitken,0,22,22,0
4827,2020,16,pietro_fittipaldi,0,23,23,0
4828,2020,17,hamilton,347,1,1,11
4829,2020,17,bottas,223,2,2,2
4830,2020,17,max_verstappen,214,3,3,2
4831,2020,17,perez,125,4,4,1
4832,2020,17,ricciardo,119,5,5,0
4833,2020,17,sainz,105,6,6,0
4834,2020,17,albon,105,7,7,0
4835,2020,17,leclerc,98,8,8,0
4836,2020,17,norris,97,9,9,0
4837,2020,17,gasly,75,10,10,1
4838,2020,17,stroll,75,11,11,0
4839,2020,17,ocon,62,12,12,0
4840,2020,17,vettel,33,13,13,0
4841,2020,17,kvyat,32,14,14,0
4842,2020,17,hulkenberg,10,15,15,0
4843,2020,17,raikkonen,4,16,16,0
4844,2020,17,giovinazzi,4,17,17,0
4845,2020,17,russell,3,18,18,0
4846,2020,17,grosjean,2,19,19,0
4847,2020,17,kevin_magnussen,1,20,20,0
4848,2020,17,latifi,0,21,21,0
4849,2020,17,aitken,0,22,22,0
4850,2020,17,pietro_fittipaldi,0,23,23,0
4851,2021,1,hamilton,25,1,1,1
4852,2021,1,max_verstappen,18,2,2,0
4853,2021,1,bottas,16,3,3,0
4854,2021,1,norris,12,4,4,0
4855,2021,1,perez,10,5,5,0
4856,2021,1,leclerc,8,6,6,0
4857,2021,1,ricciardo,6,7,7,0
4858,2021,1,sainz,4,8,8,0
4859,2021,1,tsunoda,2,9,9,0
4860,2021,1,stroll,1,10,10,0
4861,2021,1,raikkonen,0,11,11,0
4862,2021,1,giovinazzi,0,12,12,0
4863,2021,1,ocon,0,13,13,0
4864,2021,1,russell,0,14,14,0
4865,2021,1,vettel,0,15,15,0
4866,2021,1,mick_schumacher,0,16,16,0
4867,2021,1,gasly,0,17,17,0
4868,2021,1,latifi,0,18,18,0
4869,2021,1,alonso,0,19,19,0
4870,2021,1,mazepin,0,20,20,0
4871,2021,2,hamilton,44,1,1,1
4872,2021,2,max_verstappen,43,2,2,1
4873,2021,2,norris,27,3,3,0
4874,2021,2,leclerc,20,4,4,0
4875,2021,2,bottas,16,5,5,0
4876,2021,2,sainz,14,6,6,0
4877,2021,2,ricciardo,14,7,7,0
4878,2021,2,perez,10,8,8,0
4879,2021,2,gasly,6,9,9,0
4880,2021,2,stroll,5,10,10,0
4881,2021,2,tsunoda,2,11,11,0
4882,2021,2,ocon,2,12,12,0
4883,2021,2,alonso,1,13,13,0
4884,2021,2,raikkonen,0,14,14,0
4885,2021,2,giovinazzi,0,15,15,0
4886,2021,2,russell,0,16,16,0
4887,2021,2,vettel,0,17,17,0
4888,2021,2,mick_schumacher,0,18,18,0
4889,2021,2,mazepin,0,19,19,0
4890,2021,2,latifi,0,20,20,0
4891,2021,3,hamilton,69,1,1,2
4892,2021,3,max_verstappen,61,2,2,1
4893,2021,3,norris,37,3,3,0
4894,2021,3,bottas,32,4,4,0
4895,2021,3,leclerc,28,5,5,0
4896,2021,3,perez,22,6,6,0
4897,2021,3,ricciardo,16,7,7,0
4898,2021,3,sainz,14,8,8,0
4899,2021,3,ocon,8,9,9,0
4900,2021,3,gasly,7,10,10,0
4901,2021,3,stroll,5,11,11,0
4902,2021,3,alonso,5,12,12,0
4903,2021,3,tsunoda,2,13,13,0
4904,2021,3,raikkonen,0,14,14,0
4905,2021,3,giovinazzi,0,15,15,0
4906,2021,3,vettel,0,16,16,0
4907,2021,3,russell,0,17,17,0
4908,2021,3,mick_schumacher,0,18,18,0
4909,2021,3,mazepin,0,19,19,0
4910,2021,3,latifi,0,20,20,0
4911,2021,4,hamilton,94,1,1,3
4912,2021,4,max_verstappen,80,2,2,1
4913,2021,4,bottas,47,3,3,0
4914,2021,4,norris,41,4,4,0
4915,2021,4,leclerc,40,5,5,0
4916,2021,4,perez,32,6,6,0
4917,2021,4,ricciardo,24,7,7,0
4918,2021,4,sainz,20,8,8,0
4919,2021,4,ocon,10,9,9,0
4920,2021,4,gasly,8,10,10,0
4921,2021,4,stroll,5,11,11,0
4922,2021,4,alonso,5,12,12,0
4923,2021,4,tsunoda,2,13,13,0
4924,2021,4,raikkonen,0,14,14,0
4925,2021,4,giovinazzi,0,15,15,0
4926,2021,4,vettel,0,16,16,0
4927,2021,4,russell,0,17,17,0
4928,2021,4,mick_schumacher,0,18,18,0
4929,2021,4,latifi,0,19,19,0
4930,2021,4,mazepin,0,20,20,0
4931,2021,5,max_verstappen,105,1,1,2
4932,2021,5,hamilton,101,2,2,3
4933,2021,5,norris,56,3,3,0
4934,2021,5,bottas,47,4,4,0
4935,2021,5,perez,44,5,5,0
4936,2021,5,leclerc,40,6,6,0
4937,2021,5,sainz,38,7,7,0
4938,2021,5,ricciardo,24,8,8,0
4939,2021,5,gasly,16,9,9,0
4940,2021,5,ocon,12,10,10,0
4941,2021,5,vettel,10,11,11,0
4942,2021,5,stroll,9,12,12,0
4943,2021,5,alonso,5,13,13,0
4944,2021,5,tsunoda,2,14,14,0
4945,2021,5,giovinazzi,1,15,15,0
4946,2021,5,raikkonen,0,16,16,0
4947,2021,5,russell,0,17,17,0
4948,2021,5,latifi,0,18,18,0
4949,2021,5,mick_schumacher,0,19,19,0
4950,2021,5,mazepin,0,20,20,0
4951,2021,6,max_verstappen,105,1,1,2
4952,2021,6,hamilton,101,2,2,3
4953,2021,6,perez,69,3,3,1
4954,2021,6,norris,66,4,4,0
4955,2021,6,leclerc,52,5,5,0
4956,2021,6,bottas,47,6,6,0
4957,2021,6,sainz,42,7,7,0
4958,2021,6,gasly,31,8,8,0
4959,2021,6,vettel,28,9,9,0
4960,2021,6,ricciardo,26,10,10,0
4961,2021,6,alonso,13,11,11,0
4962,2021,6,ocon,12,12,12,0
4963,2021,6,stroll,9,13,13,0
4964,2021,6,tsunoda,8,14,14,0
4965,2021,6,raikkonen,1,15,15,0
4966,2021,6,giovinazzi,1,16,16,0
4967,2021,6,mick_schumacher,0,17,17,0
4968,2021,6,russell,0,18,18,0
4969,2021,6,mazepin,0,19,19,0
4970,2021,6,latifi,0,20,20,0
4971,2021,7,max_verstappen,131,1,1,3
4972,2021,7,hamilton,119,2,2,3
4973,2021,7,perez,84,3,3,1
4974,2021,7,norris,76,4,4,0
4975,2021,7,bottas,59,5,5,0
4976,2021,7,leclerc,52,6,6,0
4977,2021,7,sainz,42,7,7,0
4978,2021,7,gasly,37,8,8,0
4979,2021,7,ricciardo,34,9,9,0
4980,2021,7,vettel,30,10,10,0
4981,2021,7,alonso,17,11,11,0
4982,2021,7,ocon,12,12,12,0
4983,2021,7,stroll,10,13,13,0
4984,2021,7,tsunoda,8,14,14,0
4985,2021,7,raikkonen,1,15,15,0
4986,2021,7,giovinazzi,1,16,16,0
4987,2021,7,russell,0,17,17,0
4988,2021,7,mick_schumacher,0,18,18,0
4989,2021,7,mazepin,0,19,19,0
4990,2021,7,latifi,0,20,20,0
4991,2021,8,max_verstappen,156,1,1,4
4992,2021,8,hamilton,138,2,2,3
4993,2021,8,perez,96,3,3,1
4994,2021,8,norris,86,4,4,0
4995,2021,8,bottas,74,5,5,0
4996,2021,8,leclerc,58,6,6,0
4997,2021,8,sainz,50,7,7,0
4998,2021,8,gasly,37,8,8,0
4999,2021,8,ricciardo,34,9,9,0
5000,2021,8,vettel,30,10,10,0
5001,2021,8,alonso,19,11,11,0
5002,2021,8,stroll,14,12,12,0
5003,2021,8,ocon,12,13,13,0
5004,2021,8,tsunoda,9,14,14,0
5005,2021,8,raikkonen,1,15,15,0
5006,2021,8,giovinazzi,1,16,16,0
5007,2021,8,russell,0,17,17,0
5008,2021,8,mick_schumacher,0,18,18,0
5009,2021,8,mazepin,0,19,19,0
5010,2021,8,latifi,0,20,20,0
5011,2021,9,max_verstappen,182,1,1,5
5012,2021,9,hamilton,150,2,2,3
5013,2021,9,perez,104,3,3,1
5014,2021,9,norris,101,4,4,0
5015,2021,9,bottas,92,5,5,0
5016,2021,9,leclerc,62,6,6,0
5017,2021,9,sainz,60,7,7,0
5018,2021,9,ricciardo,40,8,8,0
5019,2021,9,gasly,39,9,9,0
5020,2021,9,vettel,30,10,10,0
5021,2021,9,alonso,20,11,11,0
5022,2021,9,stroll,14,12,12,0
5023,2021,9,ocon,12,13,13,0
5024,2021,9,tsunoda,9,14,14,0
5025,2021,9,raikkonen,1,15,15,0
5026,2021,9,giovinazzi,1,16,16,0
5027,2021,9,russell,0,17,17,0
5028,2021,9,mick_schumacher,0,18,18,0
5029,2021,9,mazepin,0,19,19,0
5030,2021,9,latifi,0,20,20,0
5031,2021,10,max_verstappen,185,1,1,5
5032,2021,10,hamilton,177,2,2,4
5033,2021,10,norris,113,3,3,0
5034,2021,10,bottas,108,4,4,0
5035,2021,10,perez,104,5,5,1
5036,2021,10,leclerc,80,6,6,0
5037,2021,10,sainz,68,7,7,0
5038,2021,10,ricciardo,50,8,8,0
5039,2021,10,gasly,39,9,9,0
5040,2021,10,vettel,30,10,10,0
5041,2021,10,alonso,26,11,11,0
5042,2021,10,stroll,18,12,12,0
5043,2021,10,ocon,14,13,13,0
5044,2021,10,tsunoda,10,14,14,0
5045,2021,10,raikkonen,1,15,15,0
5046,2021,10,giovinazzi,1,16,16,0
5047,2021,10,russell,0,17,17,0
5048,2021,10,mick_schumacher,0,18,18,0
5049,2021,10,latifi,0,19,19,0
5050,2021,10,mazepin,0,20,20,0
5051,2021,11,hamilton,195,1,1,4
5052,2021,11,max_verstappen,187,2,2,5
5053,2021,11,norris,113,3,3,0
5054,2021,11,bottas,108,4,4,0
5055,2021,11,perez,104,5,5,1
5056,2021,11,sainz,83,6,6,0
5057,2021,11,leclerc,80,7,7,0
5058,2021,11,gasly,50,8,8,0
5059,2021,11,ricciardo,50,9,9,0
5060,2021,11,ocon,39,10,10,1
5061,2021,11,alonso,38,11,11,0
5062,2021,11,vettel,30,12,12,0
5063,2021,11,tsunoda,18,13,13,0
5064,2021,11,stroll,18,14,14,0
5065,2021,11,latifi,6,15,15,0
5066,2021,11,russell,4,16,16,0
5067,2021,11,raikkonen,2,17,17,0
5068,2021,11,giovinazzi,1,18,18,0
5069,2021,11,mick_schumacher,0,19,19,0
5070,2021,11,mazepin,0,20,20,0
5071,2021,12,hamilton,202.5,1,1,4
5072,2021,12,max_verstappen,199.5,2,2,6
5073,2021,12,norris,113,3,3,0
5074,2021,12,bottas,108,4,4,0
5075,2021,12,perez,104,5,5,1
5076,2021,12,sainz,83.5,6,6,0
5077,2021,12,leclerc,82,7,7,0
5078,2021,12,ricciardo,56,8,8,0
5079,2021,12,gasly,54,9,9,0
5080,2021,12,ocon,42,10,10,1
5081,2021,12,alonso,38,11,11,0
5082,2021,12,vettel,35,12,12,0
5083,2021,12,tsunoda,18,13,13,0
5084,2021,12,stroll,18,14,14,0
5085,2021,12,russell,13,15,15,0
5086,2021,12,latifi,7,16,16,0
5087,2021,12,raikkonen,2,17,17,0
5088,2021,12,giovinazzi,1,18,18,0
5089,2021,12,mick_schumacher,0,19,19,0
5090,2021,12,mazepin,0,20,20,0
5091,2021,13,max_verstappen,224.5,1,1,7
5092,2021,13,hamilton,221.5,2,2,4
5093,2021,13,bottas,123,3,3,0
5094,2021,13,norris,114,4,4,0
5095,2021,13,perez,108,5,5,1
5096,2021,13,leclerc,92,6,6,0
5097,2021,13,sainz,89.5,7,7,0
5098,2021,13,gasly,66,8,8,0
5099,2021,13,ricciardo,56,9,9,0
5100,2021,13,alonso,46,10,10,0
5101,2021,13,ocon,44,11,11,1
5102,2021,13,vettel,35,12,12,0
5103,2021,13,tsunoda,18,13,13,0
5104,2021,13,stroll,18,14,14,0
5105,2021,13,russell,13,15,15,0
5106,2021,13,latifi,7,16,16,0
5107,2021,13,raikkonen,2,17,17,0
5108,2021,13,giovinazzi,1,18,18,0
5109,2021,13,mick_schumacher,0,19,19,0
5110,2021,13,mazepin,0,20,20,0
5111,2021,13,kubica,0,21,21,0
5112,2021,14,max_verstappen,226.5,1,1,7
5113,2021,14,hamilton,221.5,2,2,4
5114,2021,14,bottas,141,3,3,0
5115,2021,14,norris,132,4,4,0
5116,2021,14,perez,118,5,5,1
5117,2021,14,leclerc,104,6,6,0
5118,2021,14,sainz,97.5,7,7,0
5119,2021,14,ricciardo,83,8,8,1
5120,2021,14,gasly,66,9,9,0
5121,2021,14,alonso,50,10,10,0
5122,2021,14,ocon,45,11,11,1
5123,2021,14,vettel,35,12,12,0
5124,2021,14,stroll,24,13,13,0
5125,2021,14,tsunoda,18,14,14,0
5126,2021,14,russell,15,15,15,0
5127,2021,14,latifi,7,16,16,0
5128,2021,14,raikkonen,2,17,17,0
5129,2021,14,giovinazzi,1,18,18,0
5130,2021,14,mick_schumacher,0,19,19,0
5131,2021,14,kubica,0,20,20,0
5132,2021,14,mazepin,0,21,21,0
5133,2021,15,hamilton,246.5,1,1,5
5134,2021,15,max_verstappen,244.5,2,2,7
5135,2021,15,bottas,151,3,3,0
5136,2021,15,norris,139,4,4,0
5137,2021,15,perez,120,5,5,1
5138,2021,15,sainz,112.5,6,6,0
5139,2021,15,leclerc,104,7,7,0
5140,2021,15,ricciardo,95,8,8,1
5141,2021,15,gasly,66,9,9,0
5142,2021,15,alonso,58,10,10,0
5143,2021,15,ocon,45,11,11,1
5144,2021,15,vettel,35,12,12,0
5145,2021,15,stroll,24,13,13,0
5146,2021,15,tsunoda,18,14,14,0
5147,2021,15,russell,16,15,15,0
5148,2021,15,latifi,7,16,16,0
5149,2021,15,raikkonen,6,17,17,0
5150,2021,15,giovinazzi,1,18,18,0
5151,2021,15,mick_schumacher,0,19,19,0
5152,2021,15,kubica,0,20,20,0
5153,2021,15,mazepin,0,21,21,0
5154,2021,16,max_verstappen,262.5,1,1,7
5155,2021,16,hamilton,256.5,2,2,5
5156,2021,16,bottas,177,3,3,1
5157,2021,16,norris,145,4,4,0
5158,2021,16,perez,135,5,5,1
5159,2021,16,sainz,116.5,6,6,0
5160,2021,16,leclerc,116,7,7,0
5161,2021,16,ricciardo,95,8,8,1
5162,2021,16,gasly,74,9,9,0
5163,2021,16,alonso,58,10,10,0
5164,2021,16,ocon,46,11,11,1
5165,2021,16,vettel,35,12,12,0
5166,2021,16,stroll,26,13,13,0
5167,2021,16,tsunoda,18,14,14,0
5168,2021,16,russell,16,15,15,0
5169,2021,16,latifi,7,16,16,0
5170,2021,16,raikkonen,6,17,17,0
5171,2021,16,giovinazzi,1,18,18,0
5172,2021,16,mick_schumacher,0,19,19,0
5173,2021,16,kubica,0,20,20,0
5174,2021,16,mazepin,0,21,21,0
5175,2021,17,max_verstappen,287.5,1,1,8
5176,2021,17,hamilton,275.5,2,2,5
5177,2021,17,bottas,185,3,3,1
5178,2021,17,perez,150,4,4,1
5179,2021,17,norris,149,5,5,0
5180,2021,17,leclerc,128,6,6,0
5181,2021,17,sainz,122.5,7,7,0
5182,2021,17,ricciardo,105,8,8,1
5183,2021,17,gasly,74,9,9,0
5184,2021,17,alonso,58,10,10,0
5185,2021,17,ocon,46,11,11,1
5186,2021,17,vettel,36,12,12,0
5187,2021,17,stroll,26,13,13,0
5188,2021,17,tsunoda,20,14,14,0
5189,2021,17,russell,16,15,15,0
5190,2021,17,latifi,7,16,16,0
5191,2021,17,raikkonen,6,17,17,0
5192,2021,17,giovinazzi,1,18,18,0
5193,2021,17,mick_schumacher,0,19,19,0
5194,2021,17,kubica,0,20,20,0
5195,2021,17,mazepin,0,21,21,0
5196,2021,18,max_verstappen,312.5,1,1,9
5197,2021,18,hamilton,293.5,2,2,5
5198,2021,18,bottas,185,3,3,1
5199,2021,18,perez,165,4,4,1
